starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 22 14:48:11 2016	1479822491	2	9	11	9
Tue Nov 22 14:48:19 2016	1479822499	2	9	11	8
Tue Nov 22 14:48:13 2016	1479822493	2	9	11	6
Tue Nov 22 14:48:20 2016	1479822500	3	9	11	8
Tue Nov 22 14:48:20 2016	1479822500	1	11	11	8
Tue Nov 22 14:48:09 2016	1479822489	3	9	11	8
Tue Nov 22 14:48:12 2016	1479822492	1	11	11	10
Tue Nov 22 14:48:10 2016	1479822490	5	7	11	7
Tue Nov 22 14:48:13 2016	1479822493	1	10	11	10
Tue Nov 22 14:48:13 2016	1479822493	2	9	11	8
Tue Nov 22 14:48:16 2016	1479822496	1	11	11	10
Tue Nov 22 14:48:20 2016	1479822500	1	10	11	8
Tue Nov 22 14:48:18 2016	1479822498	1	11	11	9
Tue Nov 22 14:48:13 2016	1479822493	1	10	11	9
Tue Nov 22 14:48:13 2016	1479822493	1	10	11	9
Tue Nov 22 14:48:18 2016	1479822498	1	11	11	8
Tue Nov 22 14:48:19 2016	1479822499	1	11	11	11
Tue Nov 22 14:48:19 2016	1479822499	1	11	11	6
Tue Nov 22 14:48:18 2016	1479822498	1	11	11	10
Tue Nov 22 14:48:14 2016	1479822494	2	10	11	7
Tue Nov 22 14:48:20 2016	1479822500	1	11	11	8
Tue Nov 22 14:48:18 2016	1479822498	2	9	12	8
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	9
Tue Nov 22 14:48:20 2016	1479822500	1	10	12	10
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	9
Tue Nov 22 14:48:07 2016	1479822487	1	10	12	8
Tue Nov 22 14:48:20 2016	1479822500	4	7	12	5
Tue Nov 22 14:48:16 2016	1479822496	3	9	12	9
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	11
Tue Nov 22 14:48:19 2016	1479822499	2	9	12	6
Tue Nov 22 14:48:20 2016	1479822500	2	9	12	8
Tue Nov 22 14:48:09 2016	1479822489	2	10	12	8
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	9
Tue Nov 22 14:48:19 2016	1479822499	3	8	12	7
Tue Nov 22 14:48:18 2016	1479822498	3	9	12	8
Tue Nov 22 14:48:15 2016	1479822495	4	7	12	7
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	8
Tue Nov 22 14:48:13 2016	1479822493	1	10	12	6
Tue Nov 22 14:48:17 2016	1479822497	3	9	12	7
Tue Nov 22 14:48:07 2016	1479822487	2	9	12	9
Tue Nov 22 14:48:11 2016	1479822491	2	10	12	10
Tue Nov 22 14:48:10 2016	1479822490	2	9	12	9
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	7
Tue Nov 22 14:48:07 2016	1479822487	2	9	12	9
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	8
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	7
Tue Nov 22 14:48:12 2016	1479822492	1	10	12	9
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	9
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	10
Tue Nov 22 14:48:13 2016	1479822493	1	10	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	10
Tue Nov 22 14:48:19 2016	1479822499	1	10	12	9
Tue Nov 22 14:48:19 2016	1479822499	2	10	12	8
Tue Nov 22 14:48:11 2016	1479822491	1	10	12	10
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	6
Tue Nov 22 14:48:16 2016	1479822496	3	9	12	9
Tue Nov 22 14:48:20 2016	1479822500	2	9	12	9
Tue Nov 22 14:48:21 2016	1479822501	1	10	12	7
Tue Nov 22 14:48:12 2016	1479822492	1	11	12	10
Tue Nov 22 14:48:20 2016	1479822500	2	10	12	8
Tue Nov 22 14:48:10 2016	1479822490	1	10	12	7
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	11
Tue Nov 22 14:48:19 2016	1479822499	4	8	12	7
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	7
Tue Nov 22 14:48:16 2016	1479822496	2	9	12	9
Tue Nov 22 14:48:11 2016	1479822491	1	10	12	8
Tue Nov 22 14:48:14 2016	1479822494	3	9	12	8
Tue Nov 22 14:48:19 2016	1479822499	2	10	12	8
Tue Nov 22 14:48:13 2016	1479822493	2	10	12	8
Tue Nov 22 14:48:19 2016	1479822499	2	10	12	8
Tue Nov 22 14:48:09 2016	1479822489	2	9	12	9
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	10
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	9
Tue Nov 22 14:48:14 2016	1479822494	3	9	12	9
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	8
Tue Nov 22 14:48:12 2016	1479822492	2	10	12	6
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	10
Tue Nov 22 14:48:14 2016	1479822494	3	9	12	9
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	9
Tue Nov 22 14:48:15 2016	1479822495	2	10	12	10
Tue Nov 22 14:48:09 2016	1479822489	3	9	12	9
Tue Nov 22 14:48:19 2016	1479822499	1	10	12	10
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	10
Tue Nov 22 14:48:11 2016	1479822491	3	9	12	9
Tue Nov 22 14:48:10 2016	1479822490	1	11	12	9
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	11
Tue Nov 22 14:48:14 2016	1479822494	1	10	12	10
Tue Nov 22 14:48:19 2016	1479822499	2	10	12	10
Tue Nov 22 14:48:11 2016	1479822491	5	6	12	6
Tue Nov 22 14:48:06 2016	1479822486	3	9	12	8
Tue Nov 22 14:48:19 2016	1479822499	1	10	12	10
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	8
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	9
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	8
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	10
Tue Nov 22 14:48:19 2016	1479822499	2	10	12	9
Tue Nov 22 14:48:16 2016	1479822496	3	8	12	8
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	9
Tue Nov 22 14:48:12 2016	1479822492	2	10	12	9
Tue Nov 22 14:48:18 2016	1479822498	2	9	12	7
Tue Nov 22 14:48:13 2016	1479822493	2	10	12	8
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	9
Tue Nov 22 14:48:15 2016	1479822495	2	10	12	7
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	9
Tue Nov 22 14:48:07 2016	1479822487	1	11	12	8
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	4	8	12	7
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	11
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	9
Tue Nov 22 14:48:11 2016	1479822491	3	9	12	9
Tue Nov 22 14:48:07 2016	1479822487	1	11	12	8
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	10
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	9
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	8
Tue Nov 22 14:48:12 2016	1479822492	3	9	12	7
Tue Nov 22 14:48:09 2016	1479822489	2	10	12	10
Tue Nov 22 14:48:12 2016	1479822492	1	11	12	8
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	8
Tue Nov 22 14:48:16 2016	1479822496	4	8	12	8
Tue Nov 22 14:48:14 2016	1479822494	5	7	12	6
Tue Nov 22 14:48:13 2016	1479822493	2	10	12	9
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	8
Tue Nov 22 14:48:19 2016	1479822499	3	9	12	9
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	11
Tue Nov 22 14:48:07 2016	1479822487	3	9	12	9
Tue Nov 22 14:48:10 2016	1479822490	4	8	12	8
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	10
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	9
Tue Nov 22 14:48:13 2016	1479822493	3	8	12	8
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	9
Tue Nov 22 14:48:12 2016	1479822492	2	10	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	10
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	10
Tue Nov 22 14:48:17 2016	1479822497	2	10	12	7
Tue Nov 22 14:48:21 2016	1479822501	2	10	12	6
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	5
Tue Nov 22 14:48:07 2016	1479822487	4	8	12	8
Tue Nov 22 14:48:20 2016	1479822500	1	10	12	10
Tue Nov 22 14:48:10 2016	1479822490	4	8	12	8
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	9
Tue Nov 22 14:48:11 2016	1479822491	2	10	12	10
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	10
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	8
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	9
Tue Nov 22 14:48:21 2016	1479822501	2	10	12	9
Tue Nov 22 14:48:16 2016	1479822496	2	9	12	9
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	9
Tue Nov 22 14:48:14 2016	1479822494	1	11	12	11
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	11
Tue Nov 22 14:48:14 2016	1479822494	1	11	12	10
Tue Nov 22 14:48:12 2016	1479822492	5	7	12	7
Tue Nov 22 14:48:10 2016	1479822490	1	11	12	11
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	9
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	9
Tue Nov 22 14:48:19 2016	1479822499	5	7	12	6
Tue Nov 22 14:48:14 2016	1479822494	2	10	12	10
Tue Nov 22 14:48:21 2016	1479822501	2	10	12	10
Tue Nov 22 14:48:15 2016	1479822495	2	10	12	9
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	9
Tue Nov 22 14:48:20 2016	1479822500	3	9	12	7
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	10
Tue Nov 22 14:48:12 2016	1479822492	3	8	12	8
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	8
Tue Nov 22 14:48:19 2016	1479822499	3	9	12	7
Tue Nov 22 14:48:16 2016	1479822496	2	10	12	7
Tue Nov 22 14:48:16 2016	1479822496	3	9	12	9
Tue Nov 22 14:48:11 2016	1479822491	2	10	12	9
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	7
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	9
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	8
Tue Nov 22 14:48:12 2016	1479822492	1	11	12	10
Tue Nov 22 14:48:21 2016	1479822501	2	10	12	8
Tue Nov 22 14:48:12 2016	1479822492	3	9	12	8
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	8
Tue Nov 22 14:48:07 2016	1479822487	4	8	12	8
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	3	9	12	7
Tue Nov 22 14:48:19 2016	1479822499	3	9	12	8
Tue Nov 22 14:48:07 2016	1479822487	4	8	12	8
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	9
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	10
Tue Nov 22 14:48:21 2016	1479822501	2	10	12	10
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	8
Tue Nov 22 14:48:06 2016	1479822486	2	10	12	9
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	9
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	9
Tue Nov 22 14:48:14 2016	1479822494	3	9	12	9
Tue Nov 22 14:48:16 2016	1479822496	4	8	12	8
Tue Nov 22 14:48:11 2016	1479822491	4	8	12	8
Tue Nov 22 14:48:12 2016	1479822492	1	11	12	9
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	8
Tue Nov 22 14:48:08 2016	1479822488	1	11	12	9
Tue Nov 22 14:48:17 2016	1479822497	3	9	12	7
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	8
Tue Nov 22 14:48:13 2016	1479822493	2	10	12	10
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	8
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	8
Tue Nov 22 14:48:12 2016	1479822492	2	10	12	8
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	9
Tue Nov 22 14:48:07 2016	1479822487	2	10	12	7
Tue Nov 22 14:48:20 2016	1479822500	4	8	12	7
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	8
Tue Nov 22 14:48:21 2016	1479822501	2	10	12	10
Tue Nov 22 14:48:15 2016	1479822495	1	11	12	9
Tue Nov 22 14:48:11 2016	1479822491	3	9	12	6
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	11
Tue Nov 22 14:48:19 2016	1479822499	2	11	12	10
Tue Nov 22 14:48:17 2016	1479822497	1	12	12	10
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	7
Tue Nov 22 14:48:12 2016	1479822492	2	10	12	9
Tue Nov 22 14:48:21 2016	1479822501	4	8	12	7
Tue Nov 22 14:48:09 2016	1479822489	3	9	12	7
Tue Nov 22 14:48:21 2016	1479822501	2	10	12	9
Tue Nov 22 14:48:12 2016	1479822492	3	9	12	9
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	9
Tue Nov 22 14:48:17 2016	1479822497	2	10	12	8
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	9
Tue Nov 22 14:48:10 2016	1479822490	3	9	12	9
Tue Nov 22 14:48:13 2016	1479822493	5	7	12	7
Tue Nov 22 14:48:18 2016	1479822498	3	9	12	9
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	7
Tue Nov 22 14:48:13 2016	1479822493	2	10	12	9
Tue Nov 22 14:48:12 2016	1479822492	3	9	12	9
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	10
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	9
Tue Nov 22 14:48:20 2016	1479822500	2	10	12	10
Tue Nov 22 14:48:09 2016	1479822489	3	9	12	8
Tue Nov 22 14:48:17 2016	1479822497	2	10	12	10
Tue Nov 22 14:48:16 2016	1479822496	2	10	12	9
Tue Nov 22 14:48:14 2016	1479822494	1	11	12	8
Tue Nov 22 14:48:17 2016	1479822497	1	11	12	9
Tue Nov 22 14:48:07 2016	1479822487	1	11	12	10
Tue Nov 22 14:48:11 2016	1479822491	3	9	12	8
Tue Nov 22 14:48:21 2016	1479822501	4	8	12	8
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	10
Tue Nov 22 14:48:18 2016	1479822498	1	12	12	9
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	10
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	8
Tue Nov 22 14:48:20 2016	1479822500	2	10	12	7
Tue Nov 22 14:48:12 2016	1479822492	3	9	12	9
Tue Nov 22 14:48:18 2016	1479822498	1	12	12	11
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	7
Tue Nov 22 14:48:12 2016	1479822492	2	10	12	10
Tue Nov 22 14:48:19 2016	1479822499	2	10	12	9
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	12	12	9
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	7
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	10
Tue Nov 22 14:48:12 2016	1479822492	1	11	12	7
Tue Nov 22 14:48:10 2016	1479822490	4	8	12	8
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	11
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	7
Tue Nov 22 14:48:07 2016	1479822487	3	9	12	8
Tue Nov 22 14:48:16 2016	1479822496	1	12	12	10
Tue Nov 22 14:48:07 2016	1479822487	3	10	12	9
Tue Nov 22 14:48:14 2016	1479822494	1	11	12	9
Tue Nov 22 14:48:10 2016	1479822490	2	10	12	8
Tue Nov 22 14:48:07 2016	1479822487	1	11	12	10
Tue Nov 22 14:48:15 2016	1479822495	1	11	12	10
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	11
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	8
Tue Nov 22 14:48:09 2016	1479822489	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	2	10	12	8
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	11
Tue Nov 22 14:48:14 2016	1479822494	6	6	12	6
Tue Nov 22 14:48:12 2016	1479822492	1	11	12	9
Tue Nov 22 14:48:12 2016	1479822492	1	11	12	11
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	9
Tue Nov 22 14:48:16 2016	1479822496	1	12	12	9
Tue Nov 22 14:48:11 2016	1479822491	3	9	12	9
Tue Nov 22 14:48:09 2016	1479822489	2	10	12	10
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	10
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	11
Tue Nov 22 14:48:18 2016	1479822498	1	12	12	10
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	11
Tue Nov 22 14:48:14 2016	1479822494	3	9	12	9
Tue Nov 22 14:48:16 2016	1479822496	2	10	12	8
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	10
Tue Nov 22 14:48:07 2016	1479822487	1	11	12	10
Tue Nov 22 14:48:17 2016	1479822497	1	12	12	10
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	10
Tue Nov 22 14:48:17 2016	1479822497	1	12	12	9
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	8
Tue Nov 22 14:48:12 2016	1479822492	4	9	12	7
Tue Nov 22 14:48:18 2016	1479822498	2	11	12	9
Tue Nov 22 14:48:11 2016	1479822491	2	11	12	10
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	10
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	9
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	11
Tue Nov 22 14:48:16 2016	1479822496	2	11	12	9
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	12	12	8
Tue Nov 22 14:48:21 2016	1479822501	1	12	12	10
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	9
Tue Nov 22 14:48:15 2016	1479822495	2	10	12	8
Tue Nov 22 14:48:16 2016	1479822496	3	9	12	9
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	11
Tue Nov 22 14:48:11 2016	1479822491	2	10	12	9
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	11
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	11
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	12	12	10
Tue Nov 22 14:48:14 2016	1479822494	3	10	12	7
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	11
Tue Nov 22 14:48:07 2016	1479822487	1	11	12	10
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	9
Tue Nov 22 14:48:12 2016	1479822492	2	10	12	10
Tue Nov 22 14:48:19 2016	1479822499	2	10	12	8
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	8
Tue Nov 22 14:48:18 2016	1479822498	2	10	12	9
Tue Nov 22 14:48:14 2016	1479822494	1	11	12	11
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	10
Tue Nov 22 14:48:15 2016	1479822495	1	11	12	11
Tue Nov 22 14:48:15 2016	1479822495	4	9	12	8
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	3	9	12	9
Tue Nov 22 14:48:09 2016	1479822489	2	10	12	9
Tue Nov 22 14:48:20 2016	1479822500	1	12	12	9
Tue Nov 22 14:48:09 2016	1479822489	2	11	12	10
Tue Nov 22 14:48:16 2016	1479822496	3	10	12	9
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	8
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	10
Tue Nov 22 14:48:21 2016	1479822501	1	11	12	8
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	8
Tue Nov 22 14:48:12 2016	1479822492	1	11	12	9
Tue Nov 22 14:48:18 2016	1479822498	2	11	12	9
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	8
Tue Nov 22 14:48:15 2016	1479822495	1	12	12	9
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	11
Tue Nov 22 14:48:19 2016	1479822499	2	10	12	7
Tue Nov 22 14:48:13 2016	1479822493	3	9	12	6
Tue Nov 22 14:48:20 2016	1479822500	1	12	12	10
Tue Nov 22 14:48:20 2016	1479822500	2	11	12	10
Tue Nov 22 14:48:13 2016	1479822493	3	9	12	8
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	10
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	10
Tue Nov 22 14:48:19 2016	1479822499	3	9	12	7
Tue Nov 22 14:48:12 2016	1479822492	3	10	12	9
Tue Nov 22 14:48:09 2016	1479822489	2	10	12	9
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	9
Tue Nov 22 14:48:18 2016	1479822498	1	12	12	8
Tue Nov 22 14:48:12 2016	1479822492	3	10	12	10
Tue Nov 22 14:48:11 2016	1479822491	5	7	12	6
Tue Nov 22 14:48:15 2016	1479822495	4	8	12	8
Tue Nov 22 14:48:19 2016	1479822499	1	12	12	12
Tue Nov 22 14:48:20 2016	1479822500	3	9	12	6
Tue Nov 22 14:48:19 2016	1479822499	1	12	12	8
Tue Nov 22 14:48:19 2016	1479822499	3	9	12	8
Tue Nov 22 14:48:17 2016	1479822497	1	12	12	10
Tue Nov 22 14:48:11 2016	1479822491	1	11	12	11
Tue Nov 22 14:48:20 2016	1479822500	4	9	12	8
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	11
Tue Nov 22 14:48:11 2016	1479822491	3	10	12	9
Tue Nov 22 14:48:16 2016	1479822496	1	12	12	12
Tue Nov 22 14:48:13 2016	1479822493	4	8	12	8
Tue Nov 22 14:48:20 2016	1479822500	2	11	12	11
Tue Nov 22 14:48:18 2016	1479822498	2	11	12	10
Tue Nov 22 14:48:10 2016	1479822490	2	10	12	10
Tue Nov 22 14:48:07 2016	1479822487	2	11	12	9
Tue Nov 22 14:48:19 2016	1479822499	3	10	12	8
Tue Nov 22 14:48:12 2016	1479822492	3	10	12	9
Tue Nov 22 14:48:20 2016	1479822500	3	10	12	9
Tue Nov 22 14:48:17 2016	1479822497	2	11	12	8
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	10
Tue Nov 22 14:48:11 2016	1479822491	5	8	12	8
Tue Nov 22 14:48:09 2016	1479822489	1	11	12	9
Tue Nov 22 14:48:12 2016	1479822492	3	9	12	8
Tue Nov 22 14:48:18 2016	1479822498	2	11	12	10
Tue Nov 22 14:48:20 2016	1479822500	1	12	12	7
Tue Nov 22 14:48:09 2016	1479822489	3	9	12	9
Tue Nov 22 14:48:20 2016	1479822500	1	11	12	7
Tue Nov 22 14:48:13 2016	1479822493	1	12	12	11
Tue Nov 22 14:48:15 2016	1479822495	1	11	12	9
Tue Nov 22 14:48:19 2016	1479822499	1	12	12	11
Tue Nov 22 14:48:13 2016	1479822493	1	11	12	11
Tue Nov 22 14:48:11 2016	1479822491	2	11	12	10
Tue Nov 22 14:48:18 2016	1479822498	1	11	12	9
Tue Nov 22 14:48:19 2016	1479822499	1	11	12	10
Tue Nov 22 14:48:21 2016	1479822501	2	11	12	6
Tue Nov 22 14:48:20 2016	1479822500	4	8	12	8
Tue Nov 22 14:48:16 2016	1479822496	1	11	12	10
Tue Nov 22 14:48:17 2016	1479822497	1	12	12	10
Tue Nov 22 14:48:20 2016	1479822500	2	10	12	7
Tue Nov 22 14:48:11 2016	1479822491	1	11	13	10
Tue Nov 22 14:48:13 2016	1479822493	1	12	13	9
Tue Nov 22 14:48:19 2016	1479822499	1	12	13	9
Tue Nov 22 14:48:11 2016	1479822491	1	11	13	10
Tue Nov 22 14:48:11 2016	1479822491	2	10	13	8
Tue Nov 22 14:48:18 2016	1479822498	3	10	13	9
Tue Nov 22 14:48:18 2016	1479822498	1	12	13	9
Tue Nov 22 14:48:10 2016	1479822490	3	10	13	9
Tue Nov 22 14:48:10 2016	1479822490	1	11	13	10
Tue Nov 22 14:48:09 2016	1479822489	3	9	13	8
Tue Nov 22 14:48:07 2016	1479822487	1	11	13	11
Tue Nov 22 14:48:20 2016	1479822500	2	10	13	8
Tue Nov 22 14:48:19 2016	1479822499	3	10	13	9
Tue Nov 22 14:48:21 2016	1479822501	1	11	13	11
Tue Nov 22 14:48:10 2016	1479822490	2	10	13	10
Tue Nov 22 14:48:12 2016	1479822492	1	12	13	11
Tue Nov 22 14:48:13 2016	1479822493	2	11	13	9
Tue Nov 22 14:48:19 2016	1479822499	1	11	13	9
Tue Nov 22 14:48:15 2016	1479822495	2	10	13	9
Tue Nov 22 14:48:11 2016	1479822491	4	8	13	8
Tue Nov 22 14:48:19 2016	1479822499	1	11	13	9
Tue Nov 22 14:48:07 2016	1479822487	2	11	13	10
Tue Nov 22 14:48:13 2016	1479822493	1	12	13	9
Tue Nov 22 14:48:20 2016	1479822500	1	12	13	9
Tue Nov 22 14:48:15 2016	1479822495	1	11	13	10
Tue Nov 22 14:48:19 2016	1479822499	1	12	13	11
Tue Nov 22 14:48:18 2016	1479822498	1	12	13	12
Tue Nov 22 14:48:16 2016	1479822496	1	12	13	11
Tue Nov 22 14:48:17 2016	1479822497	1	12	13	10
Tue Nov 22 14:48:11 2016	1479822491	1	11	13	10
Tue Nov 22 14:48:20 2016	1479822500	1	11	13	11
Tue Nov 22 14:48:19 2016	1479822499	1	12	13	9
Tue Nov 22 14:48:21 2016	1479822501	2	11	13	10
Tue Nov 22 14:48:11 2016	1479822491	1	12	13	11
Tue Nov 22 14:48:12 2016	1479822492	1	11	13	10
Tue Nov 22 14:48:13 2016	1479822493	3	10	13	9
Tue Nov 22 14:48:14 2016	1479822494	2	11	13	9
Tue Nov 22 14:48:10 2016	1479822490	3	9	13	7
Tue Nov 22 14:48:19 2016	1479822499	2	11	13	10
Tue Nov 22 14:48:09 2016	1479822489	3	10	13	9
Tue Nov 22 14:48:21 2016	1479822501	3	9	13	8
Tue Nov 22 14:48:09 2016	1479822489	1	11	13	9
Tue Nov 22 14:48:12 2016	1479822492	2	11	13	9
Tue Nov 22 14:48:12 2016	1479822492	5	8	13	7
Tue Nov 22 14:48:17 2016	1479822497	1	12	13	8
Tue Nov 22 14:48:16 2016	1479822496	1	12	13	10
Tue Nov 22 14:48:20 2016	1479822500	1	11	13	11
Tue Nov 22 14:48:20 2016	1479822500	1	12	13	11
Tue Nov 22 14:48:20 2016	1479822500	1	11	13	4
Tue Nov 22 14:48:13 2016	1479822493	4	9	13	8
Tue Nov 22 14:48:10 2016	1479822490	2	11	13	11
Tue Nov 22 14:48:21 2016	1479822501	1	12	13	12
Tue Nov 22 14:48:18 2016	1479822498	1	11	13	11
Tue Nov 22 14:48:16 2016	1479822496	2	11	13	11
Tue Nov 22 14:48:20 2016	1479822500	2	10	13	10
Tue Nov 22 14:48:20 2016	1479822500	1	12	13	9
Tue Nov 22 14:48:19 2016	1479822499	3	10	13	10
Tue Nov 22 14:48:09 2016	1479822489	2	10	13	10
Tue Nov 22 14:48:20 2016	1479822500	1	12	13	8
Tue Nov 22 14:48:18 2016	1479822498	2	11	13	8
